x1_binary,x2_5level_discrete,x3_5level_decimal,x4_4level_categorical,x5_3level_categorical,x6_binary,pred_mean,pred_std
1,4,0.75,2,0,1,0.24197403,0.90063536
1,4,0.75,2,0,0,0.35171363,0.9036194
1,4,0.75,2,1,1,0.28335288,0.8970375
1,4,0.75,2,1,0,0.3993117,0.89720964
1,4,0.75,2,2,1,0.28032055,0.9001944
1,4,0.75,2,2,0,0.37725905,0.89919066
1,4,1.0,1,0,1,0.24979427,0.9012826
1,4,1.0,1,0,0,0.37024903,0.90041995
1,4,1.0,1,1,1,0.31237808,0.8972947
1,4,1.0,1,1,0,0.4455851,0.89530724
1,4,1.0,1,2,1,0.33038184,0.9027049
1,4,1.0,1,2,0,0.44428208,0.9018019
1,4,1.0,3,0,1,0.19874796,0.91346174
1,4,1.0,3,0,0,0.28119203,0.9161482
1,4,1.0,3,1,1,0.20930925,0.90832645
1,4,1.0,3,1,0,0.28988126,0.90884405
1,4,1.0,3,2,1,0.18125698,0.9101002
1,4,1.0,3,2,0,0.24413502,0.90926373
1,4,1.0,0,0,1,0.27706453,0.9076661
1,4,1.0,0,0,0,0.39901853,0.9043487
1,4,1.0,0,1,1,0.34001726,0.90258557
1,4,1.0,0,1,0,0.48011646,0.8993303
1,4,1.0,0,2,1,0.35243866,0.91087365
1,4,1.0,0,2,0,0.47363657,0.90935504
1,4,1.0,2,0,1,0.2235513,0.902295
1,4,1.0,2,0,0,0.32822973,0.9051381
1,4,1.0,2,1,1,0.2643433,0.898765
1,4,1.0,2,1,0,0.37420186,0.89897937
1,4,1.0,2,2,1,0.2637913,0.9017863
1,4,1.0,2,2,0,0.35519677,0.90096384
1,5,0.0,1,0,1,0.4807964,0.9039412
1,5,0.0,1,0,0,0.54767406,0.8976469
1,5,0.0,1,1,1,0.54719096,0.90161276
1,5,0.0,1,1,0,0.64031786,0.89480066
1,5,0.0,1,2,1,0.52675676,0.9074159
1,5,0.0,1,2,0,0.6227673,0.9026855
1,5,0.0,3,0,1,0.37225533,0.914398
1,5,0.0,3,0,0,0.3913156,0.91820437
1,5,0.0,3,1,1,0.38758966,0.90897053
1,5,0.0,3,1,0,0.40575913,0.9127827
1,5,0.0,3,2,1,0.33874726,0.9106254
1,5,0.0,3,2,0,0.3526738,0.91438466
1,5,0.0,0,0,1,0.46290106,0.91482234
1,5,0.0,0,0,0,0.55093986,0.9065571
1,5,0.0,0,1,1,0.53579307,0.91104203
1,5,0.0,0,1,0,0.6545097,0.90152204
1,5,0.0,0,2,1,0.52354366,0.91770655
1,5,0.0,0,2,0,0.6393306,0.91017264
1,5,0.0,2,0,1,0.44827622,0.90253156
1,5,0.0,2,0,0,0.48781434,0.9030271
1,5,0.0,2,1,1,0.490893,0.89965194
1,5,0.0,2,1,0,0.5427141,0.8996806
1,5,0.0,2,2,1,0.4539807,0.9032852
1,5,0.0,2,2,0,0.50658816,0.9041661
1,5,0.25,1,0,1,0.47476855,0.90167147
1,5,0.25,1,0,0,0.5370853,0.8941897
1,5,0.25,1,1,1,0.5425828,0.8990398
1,5,0.25,1,1,0,0.6317726,0.8916043
1,5,0.25,1,2,1,0.5238898,0.9045095
1,5,0.25,1,2,0,0.61723906,0.900045
1,5,0.25,3,0,1,0.36308187,0.91315866
1,5,0.25,3,0,0,0.3801208,0.91650325
1,5,0.25,3,1,1,0.37680545,0.90707546
1,5,0.25,3,1,0,0.39228818,0.91064304
1,5,0.25,3,2,1,0.32794616,0.9080081
1,5,0.25,3,2,0,0.33887297,0.91189086
1,5,0.25,0,0,1,0.46045086,0.91306585
1,5,0.25,0,0,0,0.54532564,0.9039402
1,5,0.25,0,1,1,0.5354056,0.90927905
1,5,0.25,0,1,0,0.6517536,0.8991006
1,5,0.25,0,2,1,0.5246003,0.91600466
1,5,0.25,0,2,0,0.6390947,0.9082576
1,5,0.25,2,0,1,0.43966976,0.90054065
1,5,0.25,2,0,0,0.47571447,0.90014297
1,5,0.25,2,1,1,0.48220623,0.8969211
1,5,0.25,2,1,0,0.53044856,0.89664567
1,5,0.25,2,2,1,0.44635022,0.89964724
1,5,0.25,2,2,0,0.4958508,0.90109366
1,5,0.5,1,0,1,0.4628051,0.9006932
1,5,0.5,1,0,0,0.51941913,0.8921615
1,5,0.5,1,1,1,0.53071594,0.89777255
1,5,0.5,1,1,0,0.6141324,0.8900052
1,5,0.5,1,2,1,0.513852,0.9027999
1,5,0.5,1,2,0,0.6024523,0.8989004
1,5,0.5,3,0,1,0.34931755,0.91305685
1,5,0.5,3,0,0,0.3642657,0.9157921
1,5,0.5,3,1,1,0.36105457,0.9063829
1,5,0.5,3,1,0,0.37383518,0.9096019
1,5,0.5,3,2,1,0.31286824,0.9065633
1,5,0.5,3,2,0,0.32085583,0.9104971
1,5,0.5,0,0,1,0.4524073,0.91236365
1,5,0.5,0,0,0,0.53249085,0.9026289
1,5,0.5,0,1,1,0.5280099,0.9086998
1,5,0.5,0,1,0,0.6393336,0.8982502
1,5,0.5,0,2,1,0.51868695,0.9153558
1,5,0.5,0,2,0,0.6293584,0.9077423
1,5,0.5,2,0,1,0.42549613,0.89996916
1,5,0.5,2,0,0,0.45756373,0.89858145
1,5,0.5,2,1,1,0.46705064,0.8955415
1,5,0.5,2,1,0,0.5109594,0.89501226
1,5,0.5,2,2,1,0.43268368,0.8972449
1,5,0.5,2,2,0,0.47818527,0.89939845
1,5,0.75,1,0,1,0.44551593,0.9010837
1,5,0.75,1,0,0,0.49587786,0.89178973
1,5,0.75,1,1,1,0.51218295,0.8979228
1,5,0.75,1,1,0,0.5885773,0.8901698
1,5,0.75,1,2,1,0.49712235,0.90246797
1,5,0.75,1,2,0,0.5793759,0.8993377
1,5,0.75,3,0,1,0.33161664,0.91407216
1,5,0.75,3,0,0,0.3445261,0.9161318
1,5,0.75,3,1,1,0.3411485,0.90693337
1,5,0.75,3,1,0,0.35137495,0.9097471
1,5,0.75,3,2,1,0.29434437,0.9064161
1,5,0.75,3,2,0,0.2996445,0.9103313
1,5,0.75,0,0,1,0.43913925,0.9127699
1,5,0.75,0,0,0,0.51323855,0.9027536
1,5,0.75,0,1,1,0.5139191,0.90933836
1,5,0.75,0,1,0,0.6180451,0.8990345
1,5,0.75,0,2,1,0.5060293,0.91580987
1,5,0.75,0,2,0,0.61062574,0.9086656
1,5,0.75,2,0,1,0.40645903,0.90083
1,5,0.75,2,0,0,0.4344176,0.89851296
1,5,0.75,2,1,1,0.44620466,0.89563936
1,5,0.75,2,1,0,0.4853679,0.8949409
1,5,0.75,2,2,1,0.4136841,0.8963638
1,5,0.75,2,2,0,0.45460936,0.8992486
1,5,1.0,1,0,1,0.4237421,0.9028354
1,5,1.0,1,0,0,0.46797714,0.8932193
1,5,1.0,1,1,1,0.4879163,0.8995134
1,5,1.0,1,1,0,0.55668014,0.8921165
1,5,1.0,1,2,1,0.47455242,0.90360105
1,5,1.0,1,2,0,0.5494441,0.9013109
1,5,1.0,3,0,1,0.31080103,0.9161052
1,5,1.0,3,0,0,0.32183698,0.9175082
1,5,1.0,3,1,1,0.31808856,0.9086889
1,5,1.0,3,1,0,0.32605568,0.91108316
1,5,1.0,3,2,1,0.27334622,0.90761614
1,5,1.0,3,2,0,0.27638677,0.9114278
1,5,1.0,0,0,1,0.42126465,0.9142675
1,5,1.0,0,0,0,0.4887165,0.90434235
1,5,1.0,0,1,1,0.49381918,0.91114235
1,5,1.0,0,1,0,0.58927524,0.901369
1,5,1.0,0,2,1,0.48724362,0.91733193
1,5,1.0,0,2,0,0.58406526,0.9109171
1,5,1.0,2,0,1,0.38345823,0.9030348
1,5,1.0,2,0,0,0.4075352,0.9000028
1,5,1.0,2,1,1,0.42072135,0.8972506
1,5,1.0,2,1,0,0.45508495,0.8964752
1,5,1.0,2,2,1,0.39032742,0.8972145
1,5,1.0,2,2,0,0.42646572,0.9006763
